fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.2654867256637168,0.1986301369863013,0.24,0.0616438356164383,0.1135225375626043,0.044776119402985,0.0176678445229682,0.4500734214390576,0.4251968503937005,0.155688622754491,0.16923076923076927,0.3999999999999999
0.2212389380530973,0.4041095890410958,0.0,0.0684931506849315,0.1135225375626043,0.1940298507462686,0.1024734982332155,0.5234948604992695,0.5748031496062991,0.1317365269461078,0.15384615384615388,0.3999999999999999
0.2831858407079646,0.3595890410958904,0.0,0.0753424657534246,0.1168614357262101,0.1044776119402985,0.0353356890459364,0.4647577092511028,0.5039370078740153,0.155688622754491,0.21538461538461545,0.6000000000000001
0.1858407079646018,0.3801369863013699,0.07,0.1027397260273972,0.1285475792988313,0.2388059701492537,0.2685512367491166,0.4207048458149813,0.4803149606299213,0.125748502994012,0.26153846153846144,0.3999999999999999
0.3274336283185841,0.3664383561643836,0.12,0.0958904109589041,0.1185308848080133,0.208955223880597,0.3780918727915194,0.479441997063148,0.3385826771653542,0.1976047904191617,0.21538461538461545,0.3999999999999999
0.0530973451327433,0.136986301369863,0.25,0.0616438356164383,0.1519198664440734,0.1791044776119403,0.1554770318021201,0.4133627019089658,0.5039370078740153,0.1317365269461078,0.12307692307692297,0.3999999999999999
0.2831858407079646,0.3595890410958904,0.0,0.3150684931506848,0.1235392320534223,0.0597014925373134,0.0424028268551236,0.6262848751835577,0.5196850393700787,0.1317365269461078,0.18461538461538457,0.6000000000000001
0.2831858407079646,0.3287671232876712,0.14,0.1027397260273972,0.1235392320534223,0.0298507462686567,0.0318021201413427,0.5455212922173303,0.5354330708661417,0.1616766467065868,0.36923076923076914,0.6000000000000001
0.3097345132743363,0.1780821917808219,0.28,0.0821917808219178,0.0901502504173622,0.1791044776119403,0.0848056537102473,0.4941262848751933,0.385826771653543,0.2395209580838323,0.19999999999999984,0.8
0.2389380530973451,0.226027397260274,0.36,0.3424657534246575,0.1035058430717863,0.1641791044776119,0.2862190812720848,0.567547723935391,0.4645669291338583,0.2994011976047904,0.32307692307692293,0.3999999999999999
0.3716814159292037,0.3356164383561643,0.3,0.1301369863013698,0.1268781302170283,0.2388059701492537,0.1413427561837456,0.55286343612336,0.4094488188976375,0.1077844311377245,0.13846153846153858,0.1999999999999999
0.256637168141593,0.2534246575342465,0.2,0.1164383561643835,0.5342237061769616,0.1044776119402985,0.0282685512367491,0.4941262848751933,0.3700787401574801,0.3413173652694611,0.32307692307692293,0.6000000000000001
0.3097345132743363,0.3698630136986301,0.22,0.0890410958904109,0.0951585976627713,0.1194029850746268,0.0600706713780918,0.4941262848751933,0.4409448818897634,0.5209580838323353,0.2923076923076923,0.3999999999999999
0.0,0.273972602739726,0.15,0.0821917808219178,0.0701168614357262,0.1044776119402985,0.2084805653710247,0.2444933920704812,0.9133858267716533,0.1377245508982036,0.7230769230769228,0.1999999999999999
0.2743362831858408,0.5582191780821918,0.43,0.0890410958904109,0.1702838063439065,0.3134328358208955,0.381625441696113,0.5088105726872243,0.401574803149606,0.2395209580838323,0.12307692307692297,0.3999999999999999
0.3716814159292037,0.3698630136986301,0.26,0.0547945205479452,0.1035058430717863,0.044776119402985,0.0600706713780918,0.516152716593254,0.3228346456692912,0.2455089820359281,0.12307692307692297,0.3999999999999999
0.1769911504424778,0.273972602739726,0.04,0.0890410958904109,0.0951585976627713,0.1044776119402985,0.0318021201413427,0.4060205580029503,0.5196850393700787,0.1796407185628742,0.15384615384615388,0.6000000000000001
0.1769911504424778,0.2602739726027397,0.04,0.0821917808219178,0.0934891485809682,0.0746268656716417,0.0282685512367491,0.3986784140969206,0.5118110236220472,0.18562874251497,0.15384615384615388,0.6000000000000001
0.3539823008849557,0.1780821917808219,0.36,0.1438356164383561,0.1151919866444073,0.4328358208955224,0.3992932862190813,0.5088105726872243,0.3622047244094486,0.1377245508982036,0.15384615384615388,0.3999999999999999
0.2654867256637168,0.2671232876712329,0.15,0.1301369863013698,0.1636060100166944,0.4776119402985074,0.2367491166077738,0.3986784140969206,0.3385826771653542,0.1796407185628742,0.27692307692307677,0.6000000000000001
0.495575221238938,0.2054794520547945,0.57,0.1712328767123287,0.0968280467445742,0.044776119402985,0.0141342756183745,0.516152716593254,0.2362204724409444,0.1796407185628742,0.18461538461538457,0.3999999999999999
0.2831858407079646,0.321917808219178,0.18,0.0958904109589041,0.1068447412353923,0.2388059701492537,0.1696113074204946,0.5455212922173303,0.5433070866141732,0.155688622754491,0.24615384615384606,0.3999999999999999
0.2389380530973451,0.184931506849315,0.31,0.1027397260273972,0.1035058430717863,0.1194029850746268,0.1413427561837456,0.4500734214390576,0.5275590551181102,0.125748502994012,0.15384615384615388,0.6000000000000001
0.3716814159292037,0.1917808219178082,0.4,0.0890410958904109,0.1118530884808013,0.2686567164179104,0.1625441696113074,0.5822320117474362,0.5511811023622046,0.18562874251497,0.12307692307692297,0.3999999999999999
0.2743362831858408,0.3904109589041095,0.49,0.0616438356164383,0.1719532554257095,0.2835820895522388,0.3745583038869258,0.4941262848751933,0.3700787401574801,0.2275449101796407,0.13846153846153858,0.3999999999999999
0.2123893805309734,0.4212328767123288,0.05,0.0753424657534246,0.1151919866444073,0.1791044776119403,0.1696113074204946,0.479441997063148,0.5118110236220472,0.1437125748502994,0.21538461538461545,0.3999999999999999
0.2300884955752212,0.4143835616438355,0.05,0.2568493150684932,0.1235392320534223,0.044776119402985,0.0176678445229682,0.4500734214390576,0.5275590551181102,0.0359281437125748,0.38461538461538447,0.3999999999999999
0.2300884955752212,0.4143835616438355,0.05,0.2568493150684932,0.1235392320534223,0.044776119402985,0.0176678445229682,0.4500734214390576,0.5275590551181102,0.0359281437125748,0.38461538461538447,0.3999999999999999
0.1769911504424778,0.4006849315068492,0.07,0.047945205479452,0.1068447412353923,0.0746268656716417,0.0318021201413427,0.4500734214390576,0.5511811023622046,0.1497005988023952,0.35384615384615364,0.3999999999999999
0.3008849557522124,0.4006849315068492,0.05,0.0684931506849315,0.1035058430717863,0.1044776119402985,0.0459363957597173,0.4500734214390576,0.4724409448818893,0.3712574850299401,0.32307692307692293,0.6000000000000001
0.2743362831858408,0.3904109589041095,0.22,0.0684931506849315,0.1202003338898163,0.2537313432835821,0.3109540636042402,0.4427312775330421,0.4488188976377953,0.089820359281437,0.16923076923076927,0.3999999999999999
0.3274336283185841,0.3801369863013699,0.26,0.0821917808219178,0.1202003338898163,0.1492537313432836,0.1307420494699646,0.55286343612336,0.4488188976377953,0.1197604790419162,0.12307692307692297,0.1999999999999999
0.3716814159292037,0.1986301369863013,0.64,0.0890410958904109,0.1352253756260434,0.1194029850746268,0.127208480565371,0.6262848751835577,0.6299212598425195,0.1976047904191617,0.32307692307692293,0.3999999999999999
0.1946902654867256,0.4554794520547945,0.0,0.1027397260273972,0.1535893155258764,0.1940298507462686,0.0848056537102473,0.479441997063148,0.6141732283464565,0.1317365269461078,0.35384615384615364,0.6000000000000001
0.1858407079646018,0.4315068493150684,0.12,0.0753424657534246,0.1235392320534223,0.1641791044776119,0.2614840989399293,0.4207048458149813,0.5039370078740153,0.1137724550898204,0.26153846153846144,0.3999999999999999
0.3274336283185841,0.3458904109589041,0.2,0.0410958904109589,0.1135225375626043,0.3880597014925373,0.3992932862190813,0.5234948604992695,0.3307086614173227,0.473053892215569,0.10769230769230767,0.1999999999999999
0.1415929203539823,0.226027397260274,0.2,0.047945205479452,0.0951585976627713,0.0298507462686567,0.0318021201413427,0.4207048458149813,0.5275590551181102,0.1377245508982036,0.12307692307692297,0.3999999999999999
0.247787610619469,0.2602739726027397,0.47,0.0753424657534246,0.1235392320534223,0.2985074626865672,0.2367491166077738,0.5088105726872243,0.4881889763779523,0.1437125748502994,0.10769230769230767,0.3999999999999999
0.1504424778761062,0.1232876712328767,0.48,0.0616438356164383,0.0951585976627713,0.2537313432835821,0.1943462897526501,0.4280469897209968,0.5511811023622046,0.2694610778443114,0.2923076923076923,0.6000000000000001
0.2035398230088496,0.2945205479452055,0.15,0.0890410958904109,0.1068447412353923,0.2686567164179104,0.1201413427561837,0.4427312775330421,0.5275590551181102,0.155688622754491,0.26153846153846144,0.3999999999999999
0.3539823008849557,0.2534246575342465,0.28,0.0684931506849315,0.1636060100166944,0.2835820895522388,0.4593639575971731,0.5234948604992695,0.1496062992125981,0.9700598802395208,0.23076923076923075,0.6000000000000001
0.2743362831858408,0.2534246575342465,0.26,0.0684931506849315,0.0834724540901502,0.1194029850746268,0.0883392226148409,0.479441997063148,0.5118110236220472,0.18562874251497,0.18461538461538457,0.3999999999999999
0.4159292035398231,0.184931506849315,0.44,0.0821917808219178,0.1585976627712854,0.4925373134328358,0.4204946996466431,0.567547723935391,0.3149606299212597,0.532934131736527,0.16923076923076927,0.3999999999999999
0.2123893805309734,0.3424657534246575,0.08,0.0616438356164383,0.1068447412353923,0.1044776119402985,0.0636042402826855,0.567547723935391,0.5826771653543306,0.1197604790419162,0.09230769230769219,0.3999999999999999
0.2920353982300885,0.273972602739726,0.26,0.0684931506849315,0.1118530884808013,0.6119402985074627,0.4734982332155477,0.4647577092511028,0.385826771653543,0.125748502994012,0.16923076923076927,0.3999999999999999
0.3539823008849557,0.2534246575342465,0.28,0.0684931506849315,0.1636060100166944,0.2835820895522388,0.4593639575971731,0.5234948604992695,0.1496062992125981,0.9700598802395208,0.23076923076923075,0.6000000000000001
0.2743362831858408,0.2534246575342465,0.26,0.0684931506849315,0.0834724540901502,0.1194029850746268,0.0883392226148409,0.479441997063148,0.5118110236220472,0.18562874251497,0.18461538461538457,0.3999999999999999
0.0353982300884956,0.6164383561643836,0.04,0.0342465753424657,0.0550918196994991,0.5970149253731343,0.2791519434628975,0.2738619676945717,0.795275590551181,0.089820359281437,0.32307692307692293,0.1999999999999999
0.1946902654867256,0.4486301369863014,0.0,0.1438356164383561,0.1502504173622704,0.1044776119402985,0.0600706713780918,0.4720998531571325,0.5590551181102361,0.1377245508982036,0.35384615384615364,0.3999999999999999
0.2654867256637168,0.5342465753424658,0.06,0.1095890410958904,0.1118530884808013,0.0597014925373134,0.0141342756183745,0.4867841409691635,0.5118110236220472,0.1377245508982036,0.21538461538461545,0.3999999999999999
0.3097345132743363,0.2910958904109589,0.18,0.0684931506849315,0.1135225375626043,0.1791044776119403,0.1024734982332155,0.5234948604992695,0.4409448818897634,0.155688622754491,0.09230769230769219,0.6000000000000001
0.3274336283185841,0.3356164383561643,0.3,0.0821917808219178,0.1202003338898163,0.1492537313432836,0.1554770318021201,0.5234948604992695,0.5196850393700787,0.1676646706586826,0.27692307692307677,0.6000000000000001
0.3097345132743363,0.2910958904109589,0.18,0.0684931506849315,0.1135225375626043,0.1791044776119403,0.1024734982332155,0.5234948604992695,0.4409448818897634,0.155688622754491,0.09230769230769219,0.6000000000000001
0.3097345132743363,0.3116438356164383,0.22,0.0821917808219178,0.1085141903171953,0.1641791044776119,0.2084805653710247,0.4867841409691635,0.4330708661417319,0.1077844311377245,0.12307692307692297,0.3999999999999999
0.2300884955752212,0.2534246575342465,0.24,0.0890410958904109,0.0968280467445742,0.0597014925373134,0.1060070671378091,0.4353891336270266,0.4645669291338583,0.089820359281437,0.15384615384615388,0.3999999999999999
0.3097345132743363,0.3116438356164383,0.22,0.0821917808219178,0.1085141903171953,0.1641791044776119,0.2084805653710247,0.4867841409691635,0.4330708661417319,0.1077844311377245,0.12307692307692297,0.3999999999999999
0.2831858407079646,0.1986301369863013,0.68,0.0547945205479452,0.7595993322203672,0.2537313432835821,0.2226148409893992,0.530837004405285,0.2677165354330708,0.5868263473053893,0.13846153846153858,0.3999999999999999
0.1415929203539823,0.3493150684931507,0.31,0.0547945205479452,0.1268781302170283,0.208955223880597,0.2049469964664311,0.5014684287812088,0.5669291338582676,0.2754491017964072,0.13846153846153858,0.3999999999999999
0.2831858407079646,0.3013698630136986,0.19,0.0616438356164383,0.1535893155258764,0.1641791044776119,0.1448763250883392,0.4647577092511028,0.3543307086614171,0.3592814371257485,0.16923076923076927,0.3999999999999999
0.336283185840708,0.3424657534246575,0.09,0.0890410958904109,0.1202003338898163,0.1492537313432836,0.3604240282685512,0.4647577092511028,0.3228346456692912,0.1976047904191617,0.21538461538461545,0.3999999999999999
0.4867256637168141,0.1301369863013698,0.44,0.0958904109589041,0.1135225375626043,0.3134328358208955,0.1413427561837456,0.6409691629956029,0.4566929133858264,0.2035928143712575,0.19999999999999984,0.6000000000000001
0.2831858407079646,0.3013698630136986,0.19,0.0616438356164383,0.1535893155258764,0.1641791044776119,0.1448763250883392,0.4647577092511028,0.3543307086614171,0.3592814371257485,0.16923076923076927,0.3999999999999999
0.424778761061947,0.1917808219178082,0.31,0.0890410958904109,0.1302170283806343,0.1791044776119403,0.1978798586572438,0.479441997063148,0.2598425196850389,0.1796407185628742,0.32307692307692293,0.6000000000000001
0.3274336283185841,0.2876712328767123,0.28,0.0684931506849315,0.1085141903171953,0.1492537313432836,0.1201413427561837,0.567547723935391,0.5118110236220472,0.1676646706586826,0.24615384615384606,0.6000000000000001
0.2389380530973451,0.6506849315068494,0.09,0.0547945205479452,0.2771285475792988,0.1343283582089552,0.2932862190812721,0.4500734214390576,0.4409448818897634,0.1437125748502994,0.09230769230769219,0.3999999999999999
0.3716814159292037,0.2945205479452055,0.04,0.0890410958904109,0.1786310517529215,0.1940298507462686,0.1766784452296819,0.4500734214390576,0.3700787401574801,0.1616766467065868,0.38461538461538447,0.6000000000000001
0.2389380530973451,0.3938356164383561,0.0,0.1095890410958904,0.1051752921535893,0.0298507462686567,0.0247349823321554,0.5822320117474362,0.590551181102362,0.1137724550898204,0.12307692307692297,0.3999999999999999
0.2831858407079646,0.2602739726027397,0.17,0.047945205479452,0.1168614357262101,0.2985074626865672,0.3392226148409894,0.4353891336270266,0.5118110236220472,0.089820359281437,0.16923076923076927,0.3999999999999999
0.3185840707964601,0.8287671232876712,0.0,0.0547945205479452,0.1151919866444073,0.0298507462686567,0.0212014134275618,0.4647577092511028,0.622047244094488,0.0958083832335329,0.38461538461538447,0.3999999999999999
0.3097345132743363,0.8287671232876712,0.0,0.0616438356164383,0.1168614357262101,0.0298507462686567,0.0212014134275618,0.4647577092511028,0.6299212598425195,0.089820359281437,0.38461538461538447,0.3999999999999999
0.3008849557522124,0.321917808219178,0.16,0.0616438356164383,0.0884808013355592,0.0298507462686567,0.0353356890459364,0.4500734214390576,0.5354330708661417,0.3532934131736528,0.32307692307692293,0.8
0.3008849557522124,0.4280821917808218,0.56,0.0753424657534246,0.1769616026711185,0.4328358208955224,0.4522968197879858,0.4941262848751933,0.393700787401575,0.1976047904191617,0.15384615384615388,0.3999999999999999
0.0884955752212389,0.2602739726027397,0.09,0.0958904109589041,0.0617696160267111,0.2388059701492537,0.3286219081272085,0.2665198237885562,0.7007874015748028,0.1796407185628742,0.7076923076923075,0.3999999999999999
0.2920353982300885,0.6301369863013698,0.05,0.0890410958904109,0.1202003338898163,0.1791044776119403,0.0812720848056537,0.4280469897209968,0.3779527559055116,0.1317365269461078,0.23076923076923075,0.6000000000000001
0.336283185840708,0.4280821917808218,0.11,0.0684931506849315,0.1302170283806343,0.2238805970149253,0.2014134275618374,0.4720998531571325,0.3543307086614171,0.2934131736526946,0.18461538461538457,0.3999999999999999
0.2300884955752212,0.2020547945205479,0.36,0.0753424657534246,0.1151919866444073,0.1791044776119403,0.1378091872791519,0.5234948604992695,0.5826771653543306,0.18562874251497,0.12307692307692297,0.3999999999999999
0.336283185840708,0.4280821917808218,0.11,0.0684931506849315,0.1302170283806343,0.2238805970149253,0.2014134275618374,0.4720998531571325,0.3543307086614171,0.2934131736526946,0.18461538461538457,0.3999999999999999
0.0530973451327433,0.1506849315068493,0.0,0.0616438356164383,0.0634390651085141,0.3880597014925373,0.2014134275618374,0.1123348017621168,0.7401574803149606,0.2754491017964072,0.8615384615384616,0.6000000000000001
0.1504424778761062,0.184931506849315,0.08,0.0547945205479452,0.0901502504173622,0.0298507462686567,0.0494699646643109,0.3913362701908909,0.4724409448818893,0.1497005988023952,0.15384615384615388,0.3999999999999999
0.0530973451327433,0.1506849315068493,0.0,0.0616438356164383,0.0634390651085141,0.3880597014925373,0.2014134275618374,0.1123348017621168,0.7401574803149606,0.2754491017964072,0.8615384615384616,0.6000000000000001
0.3097345132743363,0.3767123287671233,0.55,0.0616438356164383,0.1752921535893153,0.4626865671641791,0.4770318021201413,0.4941262848751933,0.3385826771653542,0.1736526946107784,0.15384615384615388,0.3999999999999999
0.1061946902654867,0.3835616438356165,0.02,0.0616438356164383,0.1252086811352253,0.2985074626865672,0.3109540636042402,0.3179148311306932,0.6299212598425195,0.1137724550898204,0.24615384615384606,0.3999999999999999
0.2035398230088496,0.2534246575342465,0.1,0.0958904109589041,0.1035058430717863,0.1641791044776119,0.0848056537102473,0.4280469897209968,0.5354330708661417,0.1497005988023952,0.27692307692307677,0.6000000000000001
0.2389380530973451,0.1438356164383561,0.47,0.0821917808219178,0.1085141903171953,0.0597014925373134,0.0176678445229682,0.4207048458149813,0.4645669291338583,0.1197604790419162,0.2923076923076923,0.6000000000000001
0.4070796460176991,0.273972602739726,1.0,0.1712328767123287,0.9983305509181968,0.4626865671641791,0.2226148409893992,0.6997063142437696,0.0,1.0,0.15384615384615388,0.1999999999999999
0.256637168141593,0.3287671232876712,0.03,0.0616438356164383,0.1385642737896494,0.3582089552238806,0.3286219081272085,0.3619676945668146,0.4803149606299213,0.125748502994012,0.26153846153846144,0.3999999999999999
0.256637168141593,0.3287671232876712,0.03,0.0616438356164383,0.1385642737896494,0.3582089552238806,0.3286219081272085,0.3619676945668146,0.4803149606299213,0.125748502994012,0.26153846153846144,0.3999999999999999
0.2212389380530973,0.2123287671232876,0.42,0.3150684931506848,0.0984974958263772,0.4029850746268656,0.431095406360424,0.530837004405285,0.5354330708661417,0.2275449101796407,0.32307692307692293,0.3999999999999999
0.2212389380530973,0.2123287671232876,0.42,0.3150684931506848,0.0968280467445742,0.417910447761194,0.4346289752650177,0.530837004405285,0.5354330708661417,0.2335329341317365,0.32307692307692293,0.3999999999999999
0.2212389380530973,0.2123287671232876,0.42,0.3150684931506848,0.0984974958263772,0.4029850746268656,0.431095406360424,0.530837004405285,0.5354330708661417,0.2275449101796407,0.32307692307692293,0.3999999999999999
0.2212389380530973,0.3835616438356165,0.0,0.0890410958904109,0.1018363939899832,0.1641791044776119,0.0565371024734982,0.5014684287812088,0.5826771653543306,0.1017964071856287,0.13846153846153858,0.3999999999999999
0.1946902654867256,0.3287671232876712,0.18,0.0684931506849315,0.1118530884808013,0.2537313432835821,0.2826855123674912,0.4941262848751933,0.6692913385826769,0.1437125748502994,0.13846153846153858,0.6000000000000001
0.2654867256637168,0.5684931506849314,0.03,0.0753424657534246,0.1302170283806343,0.0895522388059701,0.0494699646643109,0.4280469897209968,0.3622047244094486,0.1377245508982036,0.18461538461538457,0.3999999999999999
0.2654867256637168,0.3835616438356165,0.02,0.0273972602739726,0.1001669449081802,0.1194029850746268,0.0494699646643109,0.4720998531571325,0.3385826771653542,0.4491017964071857,0.12307692307692297,0.1999999999999999
0.2831858407079646,0.2808219178082192,0.04,0.0547945205479452,0.1068447412353923,0.2388059701492537,0.0883392226148409,0.4647577092511028,0.4645669291338583,0.1377245508982036,0.24615384615384606,0.6000000000000001
0.247787610619469,0.3287671232876712,0.26,0.4383561643835616,0.0968280467445742,0.5223880597014925,0.4063604240282685,0.5969162995594672,0.4960629921259842,0.0958083832335329,0.15384615384615388,0.3999999999999999
0.2389380530973451,0.321917808219178,0.26,0.4315068493150684,0.0968280467445742,0.5074626865671641,0.4063604240282685,0.5895741556534517,0.4960629921259842,0.0958083832335329,0.15384615384615388,0.3999999999999999
0.2831858407079646,0.3493150684931507,0.48,0.0547945205479452,0.1469115191986644,0.1940298507462686,0.3180212014134275,0.4427312775330421,0.3543307086614171,0.1736526946107784,0.16923076923076927,0.3999999999999999
0.1946902654867256,0.3561643835616438,0.1,0.0821917808219178,0.1218697829716193,0.2537313432835821,0.3356890459363957,0.4060205580029503,0.4724409448818893,0.1137724550898204,0.27692307692307677,0.3999999999999999
0.2389380530973451,0.2945205479452055,0.03,0.047945205479452,0.1001669449081802,0.2388059701492537,0.127208480565371,0.4060205580029503,0.4960629921259842,0.089820359281437,0.09230769230769219,0.1999999999999999
0.1946902654867256,0.3493150684931507,0.07,0.0821917808219178,0.1285475792988313,0.1492537313432836,0.1342756183745583,0.3839941262848754,0.5748031496062991,0.1317365269461078,0.30769230769230765,0.6000000000000001
0.2920353982300885,0.523972602739726,0.03,0.0616438356164383,0.076794657762938,0.044776119402985,0.0070671378091872,0.5234948604992695,0.4881889763779523,0.0,0.10769230769230767,0.1999999999999999
0.3008849557522124,0.2054794520547945,0.17,0.0753424657534246,0.1018363939899832,0.0746268656716417,0.0424028268551236,0.5234948604992695,0.4330708661417319,0.1676646706586826,0.12307692307692297,0.6000000000000001
0.247787610619469,0.3424657534246575,0.05,0.0684931506849315,0.0934891485809682,0.3432835820895522,0.127208480565371,0.4427312775330421,0.5354330708661417,0.1437125748502994,0.4769230769230769,0.6000000000000001
0.2035398230088496,0.2602739726027397,0.04,0.0410958904109589,0.1218697829716193,0.2686567164179104,0.1519434628975265,0.4207048458149813,0.4803149606299213,0.2694610778443114,0.16923076923076927,0.3999999999999999
0.2389380530973451,0.1780821917808219,0.21,0.0753424657534246,0.1135225375626043,0.0895522388059701,0.1024734982332155,0.4427312775330421,0.4645669291338583,0.0838323353293412,0.16923076923076927,0.3999999999999999
0.256637168141593,0.273972602739726,0.42,0.0958904109589041,0.1252086811352253,0.1044776119402985,0.1130742049469964,0.5234948604992695,0.6614173228346458,0.1676646706586826,0.32307692307692293,0.6000000000000001
0.2123893805309734,0.4691780821917808,0.0,0.1095890410958904,0.0934891485809682,0.0895522388059701,0.0494699646643109,0.5014684287812088,0.5826771653543306,0.1377245508982036,0.18461538461538457,0.3999999999999999
0.3716814159292037,0.3356164383561643,0.14,0.1027397260273972,0.0918196994991652,0.1343283582089552,0.127208480565371,0.5014684287812088,0.3543307086614171,0.155688622754491,0.16923076923076927,0.3999999999999999
0.3716814159292037,0.3356164383561643,0.14,0.1027397260273972,0.0918196994991652,0.1343283582089552,0.127208480565371,0.5014684287812088,0.3543307086614171,0.155688622754491,0.16923076923076927,0.3999999999999999
0.3805309734513274,0.3356164383561643,0.49,0.0753424657534246,0.4307178631051753,0.3283582089552239,0.3674911660777385,0.5234948604992695,0.2992125984251967,0.4131736526946108,0.13846153846153858,0.3999999999999999
0.2300884955752212,0.4178082191780821,0.02,0.1095890410958904,0.1068447412353923,0.2238805970149253,0.127208480565371,0.5234948604992695,0.5511811023622046,0.1137724550898204,0.13846153846153858,0.3999999999999999
0.1946902654867256,0.3356164383561643,0.2,0.0616438356164383,0.1085141903171953,0.1492537313432836,0.2084805653710247,0.516152716593254,0.6299212598425195,0.1497005988023952,0.13846153846153858,0.3999999999999999
0.1858407079646018,0.3424657534246575,0.21,0.0684931506849315,0.1118530884808013,0.1044776119402985,0.1978798586572438,0.5088105726872243,0.6141732283464565,0.1497005988023952,0.13846153846153858,0.6000000000000001
0.3805309734513274,0.1301369863013698,0.57,0.0753424657534246,0.1652754590984975,0.373134328358209,0.2791519434628975,0.516152716593254,0.4094488188976375,0.1197604790419162,0.19999999999999984,0.3999999999999999
0.247787610619469,0.184931506849315,0.48,0.0753424657534246,0.1168614357262101,0.1940298507462686,0.215547703180212,0.5234948604992695,0.4724409448818893,0.1317365269461078,0.12307692307692297,0.3999999999999999
0.2920353982300885,0.2602739726027397,0.33,0.0753424657534246,0.1202003338898163,0.208955223880597,0.4840989399293287,0.4941262848751933,0.3622047244094486,0.1317365269461078,0.16923076923076927,0.3999999999999999
